genre,original_lyric,generated_lyric,model,genre_class_act,genre_class_pred,correct_classifcation
rap,"lyrics from snippet     run that back, turbo   wheezy outta here !    ","lyrics from snippet     run that back turbo   wheezy outta here !     of 'til a bubbles 
 just i don't you a i know and 
 but i ain't you my i blow it i remember 
 i had give the to i got i got 
 i'm just on i ain't the i can't 
 i play i gotta i know i know i know i know 
 i know i know i know i know i know i gorilla 
 i know i know i know i know i know i know 
 
 i know i know i know 
 i dedicate i know i know 
 i know",Baseline,5,5,1
rap,"26, fayettenam   carolina, southeast shit   ""its"" a carolina thing, from the ""ville"" to the","26 fayettenam   carolina southeast shit   its a carolina thing from the ville to the 
 
 i wanna to for my 
 i know a that with 
 i got single up 
 i don't wanna the 
 
 i wanna to my 
 i ain't wanna i got 
 i dedicate i dedicate i know i know 
 i know i know i know i know i know 
 
 i dedicate i know love i know i know 
 
 i was lyin' i had i was i know 
 i know i know i know i know i know 
 i know i know i know i know i know 
",Baseline,5,5,1
rap,"two cups filled up with easter pink   take a minute, rest in peace, to pimp","two cups filled up with easter pink   take a minute rest in peace to pimp 
 
 i got to the 
 i don't my no 
 i got it 
 i can't want i love 
 i dedicate i need i know 
 i dedicate trappin' i know 
 i dedicate trappin' i know i know 
 i dedicate trappin' trappin' i ain't i know i know 
 i got i want i know i know i know i know 
 i don't i know want i know i know 
 i know trappin' i know i know i know 
 i don't trappin' i know i know i know i know i know",Baseline,5,5,1
rap,"lyrics from snippet     ""ballin"" ""til"" ""im"" bald, wipe that nair off   you ""aint""","lyrics from snippet     ballin til im bald wipe that nair off   you aint 
 we the i was the ain't 
 i ain't my my the 
 i got give my 
 i know wanna in 
 i know wanna i lay the 
 i know to 
 i dedicate trappin' i won't 
 i dedicate i know 
 but i got i know i'm gonna 
 i ain't that i doubt i feel 
 i got i know lyin' i know i know 
 
 i got i dedicate i know i know i know 
 i know i know i know i know i know i know 
 i know i",Baseline,5,5,1
rap,"used to be a dreamer   ""dreamin"" of a fire     uh, my mama used","used to be a dreamer   dreamin of a fire     uh my mama used 
 
 i ain't the on the i got can't 
 i got the my i ain't this the 
 i don't to a i won't the 
 i don't my the i'm on 
 i need you the i ain't what 
 i got my i don't to 
 i dedicate i got i know 
 i dedicate i know i know 
 i know i know i know i know 
 i don't i know i know i know i know i know 
 i know i know i know i know i know i know 
 i",Baseline,5,7,0
rap,"yeah   ""im"" working on dying     ""im"" upset   fifty thousand on my head,","yeah   im working on dying     im upset   fifty thousand on my head 
 
 yeah the i had you 
 i don't you i got 
 i ain't i know i know i know i know i know 
 i know i know i know i know i know i know 
 i know i know i know i know i know 
 and i try i know i know i know i know 
 ohohohoh 
 ohohohoh 
 ohohohoh 
 ohohohoh 
 ohohohoh 
 ohohohoh 
 yeah 
 oh 
 
 i don’t my the i don't my 
 i just 
 i got you i dedicate i know 
 i",Baseline,5,5,1
rap,yo ! yuh dun know !   this time when we come in we come fi,"yo ! yuh dun know !   this time when we come in we come fi 
 you in of you i feel it 
 that's i was a 
 i got to 
 
 you i got i need playin’ i was 
 i got i know i know i know i know 
 i know i know i know i know i know 
 i know i know i know i know i know 
 i know i know i know i know i know 
 i know i know i know i know i know i know 
 and i know i know i know i know i know 
 but i ain't",Baseline,5,7,0
rap,"with all due respect   i ""dont"" have pity for you black niggas, ""thats"" the way","with all due respect   i dont have pity for you black niggas thats the way you 
 ‘cause you the you a the in 
 i got the on in the 
 i can the the 
 i know want the 
 i won't a that 
 i don't that 
 i ain't i dedicate 
 i dedicate i know 
 i dedicate trappin' 
 when i keep i want 
 bitch i get my 
 yeahh i smoke 
 i got 
 
 i got the trappin' 
 i dedicate love 
 
 yeah love in a 
 i never you to just 
 i ain't to the 
 i got you no 
",Baseline,5,5,1
rap,"yeah, every ""hoods"" the same   every ""hoods"" the same, come on     they give","yeah every hoods the same   every hoods the same come on     they give 
 
 i know the the to like i was wanna the 
 but i got not you i got be little 
 i just i love some i had i get it 
 i ain't i know i know i know i know i know 
 i i i i feel i i guess i know i know i know 
 i know i know i know i know i know 
 i know i know i know i know i know i know 
 i need i know i know i know i know i know 
 my",Baseline,5,4,0
rap,midnight love   midnight love   midnight love   midnight love     midnight love  ,"midnight love   midnight love   midnight love   midnight love     midnight love   you to it 
 you got can't like my my niggas 
 i ain't my to the 
 
 i don't the you 
 i got never in 
 i want i got 
 my nigga 
 my little 
 my nigga 
 
 i don't the the like i got it 
 i can a i got the 
 i got a 
 i got i dedicate i know i know 
 i dedicate trappin' i know i know 
 i know i know i know 
 i dedicate i know i know i know 
 
 i dedicate",Baseline,5,5,1
rap,you ever get to the point where you so frustrated   you ready to give up,"you ever get to the point where you so frustrated   you ready to give up 
 the my a ? you you you 
 
 i'm trying make 
 i don't my i got you 
 i ain't want you 
 i don't want 
 i see i dedicate 
 i dedicate i know i know 
 i dedicate i know i know i know 
 and i try i know i know 
 i know i know i know i know 
 i wish i know i know i know i know 
 i know i know i know i know 
 i know trappin' i know i know i know 
 i know",Baseline,5,4,0
rap,"oh lord, jetson made another one     i been done ride through another nigga city","oh lord jetson made another one     i been done ride through another nigga city 
 if you don't me fall the the the 
 i got find the you i don't you 
 i think the i got even i get to 
 i got i know i know i know i know 
 i know i know i know i know i know i know 
 she said i gotta i wanna a i ain't 
 i got lyin' i got be i could 
 i got lyin' i know i know i know 
 i got trappin' i know i know i know it i know 
 but i got i could",Baseline,5,5,1
rap,"yeah, yeah, yeah, ah, ha cashmoneyap   yeah, yeah, uh, hey, hey   i feed the","yeah yeah yeah ah ha cashmoneyap   yeah yeah uh hey hey   i feed the 
 you the say and a to and 
 and that this to for 
 i don't the i got you that for 
 i don't them the i ain't like 
 i got a a i know 
 i got the i want it 
 i dedicate i do trappin' 
 i dedicate trappin' i don't 
 i dedicate trappin' 
 i dedicate i dedicate 
 i dedicate i know i know 
 i dedicate i know i know i know 
 i know i know i know i know i know i know 
 i know i know",Baseline,5,5,1
rap,"edsclusive   honorable c.n.o.t.e     ""im"" on my spaceship, takeoff oohooh   space, takeoff, space,","edsclusive   honorable cnote     im on my spaceship takeoff oohooh   space takeoff space to 
 and you you really just the that 
 
 girl you don't your you you 
 
 i know your you my 
 i don't the the you 
 i been to that i'm not 
 and i ain't a you i need be 
 i got love the i got it 
 i ain't my i ain't 
 i dedicate trappin' i don't 
 i dedicate trappin' 
 i dedicate i know know 
 i dedicate i know 
 i dedicate i know i know i know 
 but i just i know i know i know",Baseline,5,5,1
rap,"i feel like we should just, you know, keep the world in suspense no longer  ","i feel like we should just you know keep the world in suspense no longer   
 you 
 
 i just my the i got it a 
 i gotta a i got it 
 i get i had 
 i dedicate trappin' i get 
 i dedicate i know i know 
 but i break i got 
 a hero i know you 
 
 i got to you i don't up 
 i know i want it i know i know i know 
 i got i know i know i know i know 
 i know i know i know i know i know 
 i know i know i know i",Baseline,5,5,1
rap,umm...go head daddy !   we doing it with l....laughs....go head baby. who do ya luv,"ummgo head daddy !   we doing it with llaughsgo head baby who do ya luv 
 the my people no the in on like 
 you the the to the 
 i think a a the 
 i can't my my 
 i want a it 
 i had you the 
 i remember i dedicate 
 i dedicate i don't i know 
 i dedicate i know i know 
 i dedicate i know i know 
 i know i know i know i know i know 
 i know i know i know i know i know i know i know 
 i know i know i know i know i know i",Baseline,5,7,0
rap,"""ive"" been ""workin"" this graveshift and i ""aint"" made shit   i wish i could buy","ive been workin this graveshift and i aint made shit   i wish i could buy 
 the the be to and the 
 and i don't you a to 
 you it you and 
 i was a a the 
 you shit a the 
 i don't know a 
 i just got 
 i fuck i know 
 i dedicate i dedicate 
 i dedicate 
 i dedicate 
 i dedicate ohohohoh 
 ohohohoh 
 ohohohoh 
 ohohohoh 
 ohohohoh 
 ohohohoh 
 ohohohoh 
 yeah 
 
 i think in of i don't wanna a 
 i ain't a i was like 
 i got i ain't 
 i dedicate i know",Baseline,5,5,1
rap,"used to have friends, now i got enemies ooh   used to keep ""em"" close, now","used to have friends now i got enemies ooh   used to keep em close now i don't to 
 zl: can the the of i know it 
 i'm on up you i want the 
 i'm a in i got slits 
 and i don't that a 
 
 i ain't i got i know i know 
 i dedicate i know i know i know 
 i dedicate i know i know i know i know i know 
 i know i know i know i know i know i know 
 but i don't i know i know i know i need i know 
 i know i know i know i",Baseline,5,5,1
rap,"yeah, yeah   alright   yeah     smoking rolling reefer up, i adjust the tweakers","yeah yeah   alright   yeah     smoking rolling reefer up i adjust the tweakers a i was even 
 i know you a i feel be 
 i got that i got 
 
 i got her i got 
 i got i know i know i know i know 
 i know i know i know i know i know 
 i dedicate i know i know i know i know i know 
 and i was i know i know i know i know 
 
 i know i got i know i know 
 i dedicate i know 
 i dedicate i know i know i know 
 i know i",Baseline,5,5,1
rap,"bad dope bad dope, bad dope   ""im"" like a bad drug   ""im"" a bad","bad dope bad dope bad dope   im like a bad drug   im a bad come 
 yeah the hell the and 
 
 i ain't a a on 
 i got wanna to i feel 
 i just like i could like 
 i was it to i got 
 i dedicate i get lyin' i need 
 i dedicate i know i know 
 i dedicate i know i know i know i know i know 
 i know i know i know i know i know 
 but i love i know i know i was 
 but i say i'm sorry 
 
 i don't i know i know i know",Baseline,5,5,1
rap,one love   you can let it out   you can let it out   you,"one love   you can let it out   you can let it out   you 
 i'm on a i swear i ain't the 
 i got it i got i dedicate 
 
 yeah i need 
 i ain't i know i know 
 i dedicate i know i know i know i know i know 
 i know i know i know i know i know 
 i know i know i know i know i know i know i know 
 i know 
 i know i know i know 
 while i know 
 
 i know i know i know 
 i dedicate i know i know i know 
",Baseline,5,7,0
rap,"one for the money, yes, sir, two for the show   a couple of years ago","one for the money yes sir two for the show   a couple of years ago can it 
 i don't a the i can to 
 i can't the i can i got 
 
 i got i know i know i know i know 
 just like i just my they 
 'cause i don't i got you i know 
 
 i got i dedicate i know 
 i dedicate i know i know i know 
 
 i try i know lyin' i know 
 how i got i know i know i know 
 i know i know if i know i know 
 i know i know i know i",Baseline,5,1,0
rap,"ghetto guitar   run that back, turbo     i connected all the dots connected all","ghetto guitar   run that back turbo     i connected all the dots connected all 
 
 i know to the to your 
 and i don't you it the 
 i know the you role 
 i don't wanna on 
 i feel you 
 i wanna in 
 i dedicate up 
 i dedicate i need 
 i dedicate dedicate trappin' 
 i dedicate i dedicate i know 
 i dedicate i know 
 but i know i keep i know 
 ohohohoh 
 ohohohoh 
 ohohohoh 
 ohohohoh 
 ohohohoh 
 ohohohoh 
 ohohohoh 
 yeah 
 
 i got a the my i got like on 
 i love her no",Baseline,5,5,1
rap,"yeah, yeah, yeah, yeah, yeah, yeah   big 14, know what the fuck ""goin"" on, huh","yeah yeah yeah yeah yeah yeah   big 14 know what the fuck goin on huh 
 
 i got the with up bitch callin' i don't 
 i got to with i can i had you 
 i got i know i know 
 i hate i know i know i know 
 i know i know i know i know i know 
 bitch i go extendo i lay extendo 
 bitch i get extendo pitch i keep extendo 
 bitch i am extendo pitch i keep extendo 
 bitch i am extendo pitch i get extendo 
 bitch i get extendo pitch i keep extendo 
 bitch i keep extendo pitch i keep",Baseline,5,5,1
rap,"oh, oh, ""dont"" pray for love   oh, oh, say it loud   just ask the","oh oh dont pray for love   oh oh say it loud   just ask the 
 and i ain't this on i ain't never to 
 i ain't the i was it 
 i got to i need love 
 i dedicate i dedicate i know i know i know 
 
 i dedicate i know all i know i know i know 
 i know trappin' i know i know 
 i dedicate i know stay i know 
 i dedicate i know i know i know i know i know i know 
 i know i know i know i know i know i know 
 i know i know i know i",Baseline,5,5,1
rap,"a girl like you in a world like this   a nigga gotta admit, she ""dont""","a girl like you in a world like this   a nigga gotta admit she dont i was out in to i really fuck 
 i ain't never with i be up that 
 i got it i got lyin' 
 i love my i go i know 
 i dedicate i know i know 
 i got i know i know i know 
 i know trappin' i know i know i know 
 i know i know i know i know 
 i know i know i know i know i know i know i know 
 and if i don't to i got it i ain't 
 i got i know i know",Baseline,5,5,1
rap,"no man separate what we create   unstoppable, untouchable   ""motherfuckin"" worldwide mob figures   death","no man separate what we create   unstoppable untouchable   motherfuckin worldwide mob figures   death we 
 
 i don't the the to i ain't the on 
 i got a the i got like i feel drinking i need 
 i got i know i know i know i know 
 
 i know i know i know i know i know 
 i know i know i know i know i know 
 she poppin' i got 
 i try be i don't lyin' 
 i got a i want 
 i dedicate trappin' 
 i dedicate up 
 i dedicate 
 i dedicate dedicate my 
 i dedicate i dedicate 
 i",Baseline,5,5,1
rock,"""daddys"" flown across the ocean   leaving just a memory   a snapshot in the family","daddys flown across the ocean   leaving just a memory   a snapshot in the family the other way 
 
 i don't need your authority 
 i don't want to break 
 i don't want to take it 
 i don't want to be a romeo 
 i don't want to know 
 i don't want to say 
 i don't want to be a soldier mama i don't want to be a soldier mama i don't want to be a soldier mama i don't want to be a miser 
 i don't need to be the minority 
 i don't need no alibi 
 i don't want to know 
 i don't want to",Baseline,6,6,1
rock,"hello, hello, hello, hello   check, check, check     soothing repeat   i look down","hello hello hello hello   check check check     soothing repeat   i look down 
 
 one day you will never be 
 and i will try to find you 
 
 i'm not the one 
 i'm in the hole 
 i'm in the hole 
 i'm the one 
 i'm the one who's the one 
 
 i'm the one who's gonna save your life 
 i'm the one who's gonna save me baby 
 i'm the one who had the best to be the one that saves me 
 i will be there in the morning i won't be the same 
 i wish i could 
 
 when the lightning",Baseline,6,7,0
rock,"oh, sweet thing   zion ""doesnt"" love you   and babylon ""dont"" love you   but","oh sweet thing   zion doesnt love you   and babylon dont love you   but i don't want to hear you say: 
 so i got that part of you 
 i don't want to be satisfied 
 i don't want to see you 
 i don't want to fight 
 i don't want to do it what you want 
 
 i don't want to hear about your mind no 
 no need to let me go 
 i want to be your lover 
 i want to be free 
 
 i want to be the one 
 i want to be alone 
 i want to be your lover 
 i want",Baseline,6,1,0
rock,"waking up dead, inside of my head   would never, never do, there is no med","waking up dead inside of my head   would never never do there is no med 
 
 we should know in the world 
 and wash your pants 
 and the air is high 
 the sun shines down 
 when you walk down the wall 
 and i will pass the other side 
 you will live forever 
 
 i hear you calling 
 i don't care about your mind no 
 i miss you anymore 
 i don't mind 
 i don't mind 
 i don't care 
 i don't care 
 i don't care 
 i don't care 
 i don't care 
 i don't care 
 i don't care 
",Baseline,6,1,0
rock,"at my feeding time   ""shed"" push food through the door   i crawl towards the","at my feeding time   shed push food through the door   i crawl towards the room from anna and taylor’s of the song a song is heard 
 ashes 
 and now it's coming closer 
 
 
 
 
 i want to be the last mile 
 i want to dance i need to hear a word 
 i don't want to know 
 i don't want to be a soldier mama i don't want to die 
 oh no oh no oh no oh no oh no oh no oh no oh no oh no oh no oh no oh no oh no oh no oh no oh no oh no oh no",Baseline,6,2,0
rock,"i look at you all, see the love there ""thats"" sleeping   while my guitar gently","i look at you all see the love there thats sleeping   while my guitar gently 
 
 there's no one else to say 
 
 we've taken us down 
 and i will believe that i can do 
 
 but i don't mind 
 
 i don't wanna live in my heart 
 i don't wanna be a soldier mama i don't wanna be a soldier mama i don't wanna be a soldier mama i don't want to be a soldier mama i don't want to be a soldier mama i don't want to be a soldier mama i don't want to be a miser 
 i don't want to be a soldier mama",Baseline,6,7,0
rock,trying to make a difference   but where the fuck did you go wrong ?  ,"trying to make a difference   but where the fuck did you go wrong ?   
 
 we all need it all 
 
 all the things we have 
 
 we are the miracles 
 we are the miracles 
 we are the miracles 
 we are the miracles 
 we are the miracles 
 we are the miracles 
 we are the miracles 
 we are the fortunate 
 we are the miracles 
 we are the miracles 
 we are the miracles 
 we are the miracles 
 we are the miracles 
 we are the miracles 
 we are the miracles 
 we are the miracles 
 
 
 there's no",Baseline,6,2,0
rock,tracklist1. intro   2. arrival in nara   3. nara   4. every other freckle  ,"tracklist1 intro   2 arrival in nara   3 nara   4 every other freckle   ian montone was particularly aggressive are drilled the jollity’s 
 but i keep dragging the visions 
 i was the one i was 
 
 i was born on the fence 
 i was the first 
 i was a baby 
 i was shaved 
 i was shaved 
 i was shaved 
 i was shaved 
 he was a child 
 
 memoria 
 memoria 
 memoria 
 memoria 
 memoria 
 
 i don't want to stop just give up my love 
 i need to be the best i can 
 
 
 i want to",Baseline,6,5,0
rock,"hey, the love of two   a desire, is ""whats"" for you   is it real","hey the love of two   a desire is whats for you   is it real 
 but i know i was a girl 
 i know that i loved 
 
 i wanna be in love 
 i got a feeling 
 i wanna be free 
 i wanna be in love 
 i wanna be loved 
 i want to be your lover 
 i don't need no alibi 
 i don't want to be the one to see 
 i don't want to know about you 
 
 i don't want to go 
 i don't want to go 
 i don't want to go back 
 i don't want to know about",Baseline,6,7,0
rock,"everybody calls me the quiet one   you can see but you ""cant"" hear me  ","everybody calls me the quiet one   you can see but you cant hear me   and i have to earn 
 
 it was a pity 
 a big big things 
 but he doesn’t with her 
 i just can't get enough 
 in my head 
 and i know it's not right 
 
 i know i can be the minority 
 
 i can feel the soil falling down 
 i can feel the soil in the world 
 i will come back 
 i will come back 
 i will come back 
 i will come back 
 i will come back 
 i will come back 
 i will come",Baseline,6,7,0
rock,got my good side at the ready   if the other one is on the mend,"got my good side at the ready   if the other one is on the mend 
 you know it's alright 
 
 you can see me stunt 
 but i won't forget 
 
 the neon lights of lisbon 
 
 the monarchy of roses 
 the monarchy of roses 
 the hardest of roses 
 is the only thing 
 the only thing that you want 
 is the only thing you love 
 you know you don't know 
 but i don't want to go 
 
 you know i can talk no one gets off 
 and i don't want to hear you haunting 
 i don't want to go back to",Baseline,6,1,0
rock,"""dont"" you come too close to me   ""youre"" dangerous, ""cant"" you see   you can","dont you come too close to me   youre dangerous cant you see   you can take my heart 
 i got a gal named daisy i got my heart 
 i got a woman i got my head 
 i got the sunlight pneumonia i got a sign of the night 
 i got a little feeling goin' down 
 i got a broken face blake's got a new face 
 i got a better way 
 i got a better way 
 ready set go 
 
 i got a better way 
 i got a better way 
 ready set go 
 i got a better way 
 i got a better way",Baseline,6,1,0
rock,"bootleg, bootleg   bootleg, howl   bootleg, bootleg   bootleg, howl     take you a","bootleg bootleg   bootleg howl   bootleg bootleg   bootleg howl     take you a different and the tumultuous of a bitch and a rustle 
 with a little competition 
 
 there is no place for you 
 and i will never be the one who drives you away 
 
 i don't know what to do 
 because i leave 
 i don't mind 
 
 i don't want no scrub 
 i don't want to hear 
 i don't want to hear you calling 
 so i can say the pain 
 i can get a way 
 i can see the millions 
 i can hear crying 
 to the blues",Baseline,6,2,0
rock,"well ""its"" true that we love one another     i love jack white like a","well its true that we love one another     i love jack white like a bird 
 able a fire on the road 
 
 i was caught in the cold 
 i was laughing for the sun 
 
 i came to the fall 
 i was living in the sky 
 i was born a teenage teenager 
 i was playing with the water 
 i was the bluest 
 i was charming 
 i was a child 
 i was shamed 
 i was shamed 
 i was shamed 
 i was shamed 
 i was shamed 
 i was shamed 
 i was shamed 
 i was shamed and i was",Baseline,6,7,0
rock,i would rather not go   back to the old house   i would rather not,"i would rather not go   back to the old house   i would rather not have a very sorted wrote a bit 
 and i was thinkin' in my skin 
 and i know this thing that i got 
 
 and now i know that you're not 
 and i know that i will be alone 
 i don't want to be alone 
 i don't want to be a soldier mama i don't want to die 
 said i don't want to be a soldier mama i don't want to die 
 well i don't want to be a soldier mama i don't want to die 
 oh no oh no oh no",Baseline,6,6,1
rock,under the surface   under the surface   wires are crossed   wires are crossed  ,"under the surface   under the surface   wires are crossed   wires are crossed   alan ginsburga 
 
 all the news 
 you are the pulse 
 
 we are the miracles 
 we are the fortunate 
 who've 
 we are the ones 
 yeah are you in the sprawl 
 oh do we do not be the one 
 
 we don't have to take it 
 we don't need to multiply 
 we don't need to multiply 
 we don't need to multiply 
 we don't need to multiply 
 we don't need to multiply 
 we don't need to multiply 
 we don't need to multiply 
 we don't need",Baseline,6,6,1
rock,"""someway, baby, ""its"" part of me, apart from me""   ""youre"" laying waste to halloween  ","someway baby its part of me apart from me   youre laying waste to halloween   ian of the fireplace 
 and i was younger on the ground 
 and the days are so black 
 and the sun is turning 
 
 i want to be a star 
 i want to be a star 
 i want to be a star 
 i want to be the one who had your babies ahh 
 
 just turn to the other side 
 you know i don't know what to do 
 i don't know what to do 
 i don't know what i mean 
 i don't know what i need 
 but i",Baseline,6,0,0
rock,"welcome, my son   welcome to the machine   where have you been ?   ""its""","welcome my son   welcome to the machine   where have you been ?   its flying 
 *phone clicks* 
 
 i wanna take a little bit of luck 
 i don't want to be tied 
 i don't want to be reminded 
 i don't want to be a romeo 
 i don't want to be your man 
 i don't want to be a romeo 
 i don't want to be a romeo 
 i don't want to be a soldier mama i don't want to die 
 oh no oh no oh no oh no oh no oh no oh no oh no oh no oh yeah oh no oh no oh",Baseline,6,2,0
rock,ooh   call me baby   ooh   tear me down     tell me how,"ooh   call me baby   ooh   tear me down     tell me how i feel 
 
 i’m in the morning 
 i can't help you fix the way i feel 
 i got to take you down 
 i can feel it coming back 
 i can feel it coming back again i can feel it coming back 
 i can feel it coming back baby i can feel it coming back 
 i can feel it coming back 
 i can feel it coming back 
 get it out 
 
 
 
 i want it all i want it 
 i want it now 
 i want it all 
",Baseline,6,7,0
rock,"trapped in a prison, in a prism of light   alone in the darkness, darkness of","trapped in a prison in a prism of light   alone in the darkness darkness of the world and a rustle 
 they are the kids and disciples chasin' 
 and the plants that we won't play 
 
 and i know it's going to be the last time 
 but i don't know how much i just can't seem to be 
 
 i don't need a thing 
 i don't want to cry 
 i don't want to be a soldier mama i don't want to die 
 i don't want to be a soldier mama i don't want to die 
 oh no oh no oh no oh no oh no oh no",Baseline,6,0,0
rock,"if time itself was his demeanor   ""thered"" be no sunlight or a glimmer   of","if time itself was his demeanor   thered be no sunlight or a glimmer   of my imagination 
 i don't know what i want to do 
 i don't wanna be here anymore 
 i don't want to miss your love 
 i don't want to be your lover 
 i don't want to be your lover 
 i don't want to be a romeo 
 i don't need to know 
 i don't want to be alone 
 i don't want to be a miser 
 i don't want to be a soldier mama i don't want to die 
 i don't want to be a soldier mama i don't want to die 
",Baseline,6,1,0
rock,worn out and faded   the weakness starts to show   they created the generation that,"worn out and faded   the weakness starts to show   they created the generation that never fails and the band's of the stoning we was confident we were certainly in the band that we were not the last one 
 the things we had to see the moon 
 and the people laughed 
 
 but when it's just the truth 
 
 i can't believe that i 
 and i was the one i was 
 
 i was born by a toothless 
 i was not magnificent 
 i was shamed 
 i was shamed 
 
 i was shamed 
 i was shamed 
 i was shamed 
 i was shamed 
",Baseline,6,6,1
rock,wake up wake up   grab a brush and put a little makeup   hide your,"wake up wake up   grab a brush and put a little makeup   hide your credit 
 
 i don't want to know you love me 
 i don't want to talk about lewis lewis lewis 
 i don't want to be a lawyer mama i don't want to be a miser 
 confide in a travelin' 
 and i don't want to be your toy 
 i don't want to know 
 we don't need to multiply 
 i don't want to be here 
 i don't want to play you 
 
 i don't want to be a soldier mama i don't want to die 
 well i don't want to be a",Baseline,6,7,0
rock,never went to college   leave your comments in the message box   he walks like,"never went to college   leave your comments in the message box   he walks like ye mike and the aisle of the sonic highways project 
 
 
 well i was in my mind 
 i was a lie 
 i was angry i was vain 
 i was charming i was vain 
 i was charming i was in a luck 
 i was schooled that i was wrong 
 
 i was a little bit of homegrown 
 filled to the man 
 i couldn't stop the right and the bone 
 you were the one i share the bruise 
 
 i don't want to be a romeo 
 i don't want",Baseline,6,0,0
rock,"load up on drugs, kill your friends   ""its"" fun to lose and to defend  ","load up on drugs kill your friends   its fun to lose and to defend   let’s 
 and the world is neither old 
 
 i can feel the soil falling down 
 and the only thing i feel 
 i can feel the drop of rage 
 
 oh oh oh oh 
 
 i can't stand my mind 
 
 i said 
 i know i can't get rough 
 i can't get back 
 i can't get enough i can't get no get no 
 
 
 i can't explain you 
 i will freak out and come back 
 i will come back 
 i will come back 
 i will",Baseline,6,5,0
rock,"we go left, right, left, right, left   we march into the black hole   to","we go left right left right left   we march into the black hole   to know that we slept 
 
 we were strangers 
 we hide the seeds 
 we are the miracles 
 we are the fortunate 
 we are the miracles 
 
 the party 
 is there a stranger 
 electric funeral 
 electric funeral 
 electric funeral 
 electric funeral 
 electric funeral 
 black leather 
 black 
 black 
 black leather 
 black leather 
 black leather 
 black leather 
 black leather 
 black leather 
 black leather 
 black leather 
 black leather 
 black leather 
 mmmm 
 
 black lips pale 
 cyanide 
",Baseline,6,2,0
rock,"aw baby, how you ""doin"" ?   you know ""im"" gonna cut right to the chase,","aw baby how you doin ?   you know im gonna cut right to the chase 
 and i know that it's never meant to be 
 and i don't want to know 
 and i don't want to fly 
 i don't want to be a soldier mama i don't want to die 
 well i don't want to be a soldier mama i don't want to die 
 well i don't want to be a sailor mama i don't want to be a miser 
 confide don't want to be the same 
 i don't want to know 
 i don't want to be alone 
 i don't want to be a romeo 
",Baseline,6,6,1
rock,well if you ever plan to motor west   just take my way that is the,"well if you ever plan to motor west   just take my way that is the only thing to do 
 i don't know what i do 
 don't you know that they don't know what you want 
 don't you know what to do 
 i just can't get down 
 
 don't be afraid of this 
 don't leave me hangin' 
 i don't need to know 
 i don't wanna be alone 
 i don't wanna play a thing 
 i don't wanna play the brokenhearted 
 i don't wanna live on my way 
 i don't wanna be a romeo mama i don't wanna die 
 i don't wanna play a brokenhearted",Baseline,6,7,0
rock,what would you have me do ?   just turn and walk out on you  ,"what would you have me do ?   just turn and walk out on you   
 
 and if you don't have to rebuild 
 i don't want you 
 i don't wanna die 
 
 i don't wanna be a soldier mama i don't wanna die 
 oh no oh no oh no oh no oh no oh no oh no 
 oh oh oh oh oh oh 
 oh oh oh oh oh 
 oh oh oh oh oh oh 
 
 so be the death of the world 
 
 i can't tell you why 
 i got no time for you 
 and i know that you don't know 
 i",Baseline,6,6,1
rock,"you see me crying   ""dont"" let it get you down   you see me crying","you see me crying   dont let it get you down   you see me crying 
 
 
 
 to the spirit of the golden sun 
 and the pacific is the problem 
 and the clouds and the whites 
 and the clouds are falling 
 and the whisper of the world 
 is the end of the world 
 and the air are scrambled 
 
 and the world is shining bright 
 and you can feel the ones you ride 
 the damage is 
 the only way you are 
 the only way you never do 
 the way you left me 
 and i can't think about you 
 and",Baseline,6,2,0
rock,the epidemic from a crystal lie   puts you in super over drive   the methademic,"the epidemic from a crystal lie   puts you in super over drive   the methademic that was a few of which the going to admit we had a certain of sony rock and a december of wreckage 
 a black cat jungle 
 
 you a letter to the floor 
 you know it wasn't that i got 
 i didn't know how to live 
 i was born to get physical 
 i was not there 
 i was born 
 i was shamed 
 
 just like i was born 
 i was shamed 
 i was shamed 
 i was shamed 
 i was shamed 
 i was shamed 
 
 i",Baseline,6,2,0
rock,harmlessly passing your time in the grassland away   only dimly aware of a certain unease,"harmlessly passing your time in the grassland away   only dimly aware of a certain unease i imagine 
 i don't need a dollar 
 i don't want to talk about the same 
 i don't want to be a miser 
 so don't keep it at the end 
 don't make me laugh 
 don't want to get a sign 
 don't expect me to make a difference 
 don't expect me to know 
 don't expect me to tell me what i'm doing 
 don't expect me to make me feel so 
 i can feel the metal 
 i can feel it in my veins 
 i can feel it coming back 
",Baseline,6,6,1
rock,"""hello hello hello, hello hello hello. got it wrong, take two, folk.""   well, ""hes"" no","hello hello hello hello hello hello got it wrong take two folk   well hes no 
 
 
 i can't stop partying partying 
 i can't take no 
 i can't feel the pain 
 i can't get you 
 i will be 
 
 live on me 
 
 i want to do you a little time to unwind 
 
 i won't let you murder 
 i won't let you pull me down 
 i will never let you down 
 i won't let you smother me 
 i will stand your way 
 i will be alone 
 
 i never thought of you 
 i never have to be the last",Baseline,6,6,1
