Folk,PAV,SSV,MSV,generated_lyric,genre,Jazz,Metal,Pop,R&B,Rap,Rock,Soul,genre_class_act,genre_class_pred,correct_classifcation
,0.5473561883022984,1.0,0.4979696725483361,"oh when the saints go marching in 2x 
 i want to be in that number 
 
 we can touch the world 
 and the things we have 
 we got to make it good 
 we got to have peace 
 that's the power of love 
 we got to have peace 
 we got to have peace 
 we got to have peace 
 we got to have peace 
 we got to have peace 
 we got to have peace 
 to the world peace peace 
 we got to have peace 
 let us all all go back 
 people the world we got to go together 
 we got to",Soul,,,,,,,"oh, when the saints go marching in (2x) 
 i want to be in that number 
 
 We can touch the world 
 And the things we have 
 We got to make it good 
 We got to have peace"" 
 That's the power of love 
 We got to have peace 
 We got to have peace 
 We got to have peace 
 We got to have peace 
 We got to have peace 
 We got to have peace 
 To the world peace, peace 
 We got to have peace 
 Let us all (all go back) 
 People the world we got to go together 
 We got to",7,7,1
,0.3755152550201316,1.0,0.4780541081239633,"belle 
 the lord and i've been friends for a mighty long time 
 ooh hoo my mind 
 if i can't be with you 
 it's all in my life i can't be close to you 
 no matter how the night 
 so let's love me in the sky 
 and the world is all i need 
 
 one more time i start to say 
 
 love me tender good god 
 make me feel so good 
 feels so good 
 you'll never leave me 
 though you came to me 
 
 hey baby i need you 
 i want you to be my baby 
 i need you in",Soul,,,,,,,"belle 
 the lord and ""i've"" been friends for a mighty long time 
 ooh hoo, my mind 
 If I can't be with you 
 It's all in my life, I can't be close to you 
 No matter how the night 
 So let's love me in the sky 
 And the world is all I need 
 
 One more time I start to say 
 
 Love me tender, good God 
 Make me feel so good 
 Feels so good 
 You'll never leave me 
 Though you came to me 
 
 Hey baby, I need you 
 I want you to be my baby 
 I need you in",7,7,1
,0.4487652887165057,0.976539935879019,0.4769886803807093,"we come in peace 
 we're coming in peace 
 we come in love 
 alien in the manger 
 we can set our heads together 
 and let's be together 
 we can feel 
 share the fire 
 let me be your bodyguard 
 if you ever need your hand 
 don't want to be right there 
 there's no one else 
 it's time to be 
 you don't need no ticket 
 you don't need no ticket 
 you don't need no ticket 
 you don't need no ticket 
 you don't need to say 
 you don't need to get on 
 you don't need to be friends 
 you don't",Soul,,,,,,,"we come in peace 
 ""we're"" coming in peace 
 we come in love 
 alien in the manger 
 We can set our heads together 
 And let's be together 
 We can feel 
 Share the fire 
 Let me be your bodyguard 
 If you ever need your hand 
 Don't want to be right there 
 There's no one else 
 It's time to be 
 You don't need no ticket 
 You don't need no ticket, 
 You don't need no ticket 
 You don't need no ticket 
 You don't need to say 
 You don't need to (get on 
 You don't need to be friends 
 You don't",7,6,0
,0.4173887495026234,1.0,0.5022504092501211,"ain't nobody 
 no 
 going to turn me around no more 
 no 
 ain't here with me 
 yeah 
 
 i know i couldn't make it all 
 but i know i can work it up 
 i know i know 
 that i know that i love you girl 
 i know you can't see me 
 'cause you know i'm coming from 
 i'm coming home 
 coming home coming home 
 coming home coming home 
 coming home 
 oh baby 
 love you 
 it's alright 
 oh baby yeah 
 
 oh yeah 
 i wanna say that i wanna know 
 i wanna know i want to",Soul,,,,,,,"""ain't"" nobody 
 (no...) 
 going to turn me around no more 
 (no...) 
 ""ain't"" here with me 
 Yeah 
 
 I know I couldn't make it all 
 But I know I can work it up) 
 I know I know 
 That I know that I love you, girl 
 I know you can't see me 
 'Cause you know I'm coming from 
 I'm coming home 
 (Coming home) Coming home 
 (Coming home) Coming home 
 (Coming home) 
 Oh, baby 
 (Love you 
 It's alright 
 Oh, baby, yeah 
 
 Oh, yeah 
 I wanna say that I wanna know 
 I wanna know (I want to",7,7,1
,0.4269685123996949,1.0,0.4841706097384315,"aiaiaiai 
 ohohohoh 
 siaiaiai 
 ohohohoh 
 south of the border 
 down mexico way 
 let the world go by 
 i don't wanna lose you 
 i don't wanna go 
 i don't wanna do wrong 
 i don't wanna do wrong 
 but you don't need no doctor 
 dry you're all i need 
 
 if you don't want to freak 
 and i'll be with you 
 and you always remember what you are 
 and i can tell you i can say 
 how could you be mine 
 how did i get so far gone ? 
 how did i get so far gone ? 
 where can",Soul,,,,,,,"ai-ai-ai-ai 
 oh-oh-oh-oh 
 si-ai-ai-ai 
 oh-oh-oh-oh 
 south of the border 
 down mexico way 
 Let the world go by 
 I don't wanna lose you 
 I don't wanna go 
 I don't wanna do wrong 
 I don't wanna do wrong 
 (But you don't need no doctor 
 Dry you're all I need 
 
 If you don't want to freak 
 And I'll be with you 
 And you always remember what you are 
 And I can tell you, I can say 
 How could you be mine 
 How did I get so far gone ? 
 How did I get so far gone ? 
 Where can",7,6,0
,0.6408121090706318,1.0,0.5047985868203906,"it was early in the mornin' 
 i heard the rooster crow for day 
 it took me through the night 
 i could be with you 
 
 i can't explain the things you say 
 i love you when i say 
 i love you any ole way now 
 i love you any ole way now 
 i love you any ole way now 
 i love you any ole way now 
 i love you any ole way girl 
 i love you any ole way baby 
 i love you any ole way now 
 i love you any ole way now 
 i love you i love you 
 i",Soul,,,,,,,"it was early in the ""mornin'"" 
 i heard the rooster crow for day 
 it took me through the night 
 I could be with you 
 
 I can't explain the things you say 
 I love you when I say 
 I love you any ole way, now 
 I love you any ole way, now 
 I love you any ole way, now 
 I love you any ole way, now 
 I love you any ole way, girl 
 I love you any ole way, baby 
 I love you any ole way, now 
 I love you any ole way, now 
 I love you, I love you 
 I",7,7,1
,0.4758647989314999,1.0,0.4736103915778079,"let us all all go back 
 to the old old landmark 
 let us all all 
 all the king's horses 
 
 can't find a lifetime 
 and spread the sweetness of love 
 i don't know what to do 
 i don't want you to go 
 and i don't want to be your mrs 
 i don't need to say i don't need to know 
 i don't know what to do 
 i don't want to be your mrs 
 and i don't want to be your mrs 
 don't you know i need your love 
 don't you know i need 
 i need you 
 i need your love",Soul,,,,,,,"let us all (all go back) 
 to the old (old landmark) 
 let us all (all 
 All the king's horses, 
 
 Can't find a lifetime 
 And spread the sweetness of love 
 I don't know what to do 
 I don't want you to go 
 And I don't want to be your Mrs 
 I don't need to say, I don't need to know 
 I don't know what to do 
 I don't want to be your Mrs 
 And I don't want to be your Mrs 
 Don't you know I need your love 
 Don't you know I need 
 I need you 
 I need your love",7,7,1
,0.6205608887142353,1.0,0.5039924215770794,"by the light of the silvery moon 
 i want to spoon to my honey i'll 
 i want to be loved to be loved to be loved 
 i don't know how to be true 
 and i know it's true 
 i know that i love you so 
 and i know it's true 
 i love you 
 i love you so 
 i love you 
 i love you 
 i love you 
 i love you 
 and i love you 
 i love you 
 i love you 
 and i can't let you go 
 i want you 
 
 i want you to come with me 
 i'll",Soul,,,,,,,"by the light of the silvery moon 
 i want to spoon, to my honey ""i'll"" 
 I want to be loved, to be loved, to be loved 
 I don't know how to be true 
 And I know it's true 
 I know that I love you so 
 And I know it's true 
 I love you 
 I love you so 
 I love you 
 I love you 
 I love you 
 I love you 
 And I love you 
 I love you 
 I love you 
 And I can't let you go 
 I want you 
 
 I want you to come with me 
 I'll",7,7,1
,0.6389491087617162,1.0,0.5164457823999158,"hold it everybody 
 hold it hold it listen 
 
 i can turn the gray 
 what can you do ? 
 
 i look to you 
 i wanna feel the way you wanna 
 
 i wanna be with you 
 i wanna be with you i wanna be with you i wanna be with you 
 i wanna be with you 
 i wanna be i wanna be i wanna be 
 i wanna be with you 
 i wanna be with you i wanna be with you 
 i wanna be i wanna be with you 
 i wanna be with you 
 i wanna be i wanna be 
 i",Soul,,,,,,,"hold it, everybody 
 hold it, hold it, listen 
 
 i can turn the gray 
 What can you do ? 
 
 I look to you 
 I wanna feel the way you wanna 
 
 I wanna be with you 
 I wanna be with you, I wanna be with you, I wanna be with you 
 I wanna be with you 
 I wanna be, I wanna be, I wanna be 
 I wanna be with you 
 I wanna be with you, I wanna be with you 
 I wanna be, I wanna be with you 
 I wanna be with you 
 I wanna be, I wanna be 
 I",7,7,1
,0.0,1.0,0.5061649409403378,"wash me ! 
 i don't know why i love you like i do 
 with you 
 
 
 i want to know 
 
 i want to be your baby 
 i want to be your man 
 i want to be your man 
 i want to be with you 
 i want to be with you 
 i want to be with you 
 i want to be with you 
 i want to be with you 
 i wanna be with you 
 i wanna be i wanna be i wanna be 
 i wanna be with you 
 i wanna be with you i wanna be 
 
 i wanna",Soul,,,,,,,"wash me ! 
 i ""don't"" know why i love you like i do 
 with you 
 
 
 I want to know 
 
 I want to be your baby 
 I want to be your man 
 I want to be your man 
 I want to be with you 
 I want to be with you 
 I want to be with you 
 I want to be with you 
 I want to be with you 
 I wanna be with you 
 I wanna be, I wanna be, I wanna be 
 I wanna be with you 
 I wanna be with you, I wanna be 
 
 I wanna",7,7,1
,0.5869000766550706,1.0,0.5092920477200713,"maria hey hey maria 
 maria don't you hear me calling maria ? 
 maria girl 
 oh baby a merry christmas baby 
 without a kiss 
 i can feel it 
 i'm a lover 
 i can feel it 
 i can feel it 
 and i can feel it 
 i can feel it 
 and i can feel it 
 get your mind 
 i can feel it 
 get it 
 get it 
 
 i'm going to get it 
 get it 
 get it 
 get it 
 get it 
 get it 
 get it 
 get it ! 
 get it together looka hey 
 get it",Soul,,,,,,,"maria hey hey maria 
 maria, ""don't"" you hear me calling maria ? 
 maria, girl 
 Oh baby, a Merry Christmas, baby 
 Without a kiss, 
 I can feel it 
 I'm a lover 
 I can feel it 
 I can feel it 
 And I can feel it 
 I can feel it 
 And I can feel it 
 Get your mind 
 I can feel it 
 Get it 
 Get it 
 
 I'm going to get it 
 Get it 
 Get it 
 Get it 
 Get it 
 Get it 
 Get it 
 Get it ! 
 Get it together, looka hey 
 Get it",7,7,1
,0.6581823470894352,1.0,0.5025233744859734,"hey ! 
 got to got to payback 
 the big payback 
 revenge i'm mad ! 
 i got to know what i got 
 i got to deal with the way 
 i want to be with you 
 i want to be with you 
 i want to be with you 
 i want to be with you 
 i want to be with you 
 i want to be with you 
 i want to be with you 
 how i want to be with you 
 i want to be with you 
 i want to be with you 
 
 i want to be with you 
 i want to",Soul,,,,,,,"hey ! 
 got to, got to payback 
 (the big payback) 
 revenge, ""i'm"" mad ! 
 I got to know what I got 
 I got to deal with the way 
 I want to be with you 
 I want to be with you 
 I want to be with you 
 I want to be with you 
 I want to be with you 
 I want to be with you 
 I want to be with you 
 How I want to be with you 
 I want to be with you 
 I want to be with you 
 
 I want to be with you 
 I want to",7,7,1
,0.4642015597427993,1.0,0.4936023086459113,"hi this is the big o otis redding 
 i was just standing here thinking about you 
 but i never knew 
 i was surprised to see you 
 i found my best to be my wife 
 i can see my head 
 and i know that i will be 
 and i know it's true 
 i know that i will be there 
 and i believe that you will 
 i believe in love 
 i believe in music 
 i believe in music 
 i believe in music 
 
 in love we are in 
 
 it was so 
 we played our love 
 
 we were alone 
",Soul,,,,,,,"hi, this is the big o, otis redding 
 i was just standing here thinking about you 
 But I never knew 
 I was surprised to see you 
 I found my best to be my wife 
 I can see my head 
 And I know that I will be 
 And I know it's true 
 I know that I will be there 
 And I believe that you will 
 I believe in love 
 I believe in music 
 I believe in music 
 I believe in music 
 
 In love we are in 
 
 It was so 
 We played our love 
 
 We were alone 
",7,7,1
,0.0,1.0,0.5270353200762279,"in the desert sun ev'ry step that you take could be the final one 
 and you know what i want to do 
 
 
 and i want to be with you 
 i want to be with you i want to be with you 
 i want to be with you 
 i want to be with you i wanna be with you 
 i wanna be with you i wanna be with you i wanna be with you 
 i wanna be i wanna be 
 i wanna be with you 
 i wanna be with you i wanna be with you 
 i wanna be with you 
 i wanna be with",Soul,,,,,,,"in the desert sun ""ev'ry"" step that you take could be the final one 
 and you know what I want to do 
 
 
 And I want to be with you 
 I want to be with you, I want to be with you 
 I want to be with you 
 I want to be with you, I wanna be with you 
 I wanna be with you, I wanna be with you, I wanna be with you 
 I wanna be, I wanna be 
 I wanna be with you 
 I wanna be with you, I wanna be with you 
 I wanna be with you 
 I wanna be with",7,7,1
,0.5181428123583658,1.0,0.52133888960615,"other guys try to hold her hand 
 other guys want a one night stand 
 it ain't classified 
 a pretty love song 
 a seed's a woman 
 a man to love 
 a package cod 
 a little love 
 a chemical 
 a chemical love 
 it's a chemical christmas 
 a chemical 
 a merry little christmas 
 a merry little christmas 
 have yourself a merry christmas 
 have yourself a merry little christmas 
 have yourself a little bit louder 
 
 and i love you 
 and i love you baby 
 i love you 
 i love you 
 i love you 
 i love you 
",Soul,,,,,,,"other guys try to hold her hand 
 other guys want a one night stand 
 It ain't classified 
 A pretty love song 
 A seed's a woman 
 A man to love 
 A package C.O.D 
 A little love 
 A chemical 
 A chemical love 
 It's a chemical Christmas 
 A chemical 
 A merry little Christmas 
 A merry little Christmas 
 (Have yourself) a Merry Christmas 
 (Have yourself) a merry little Christmas) 
 (Have yourself) a little bit louder 
 
 And I love you 
 And I love you, baby 
 I love you 
 I love you 
 I love you 
 I love you 
",7,7,1
,0.688079762809797,0.9907848634142474,0.5072992915230858,"funk funk funk for love 
 come let's all get funky if you take the right on 
 but i know it's the same old way 
 if you ain't gonna be a million 
 so let me show you what you got 
 and you can't tell me 
 you can't tell me what you want me to do 
 if you do not want me to 
 if you do not love me 
 if you do not love me 
 if you do not love me 
 if you do not love me 
 if you do not love me 
 if you do not love me 
 if you do not love",Soul,,,,,,,"(funk, funk, funk for love) 
 (come ""let's"" all get funky if you take the right on 
 But I know it's the same old way 
 If you ain't gonna be a million 
 So let me show you what you got 
 And you can't tell me 
 You can't tell me what you want me to do 
 If you do not want me to 
 If you do not love me 
 If you do not love me 
 If you do not love me 
 If you do not love me 
 If you do not love me 
 If you do not love me 
 If you do not love",7,7,1
,0.6091018031689251,1.0,0.5242820932522831,"on this magic road i'm about to lose control 
 oh won't you bless my soul 
 
 oh i don't wanna be here anymore 
 i don't need no doctor 
 
 i don't need no doctor 
 i don't need no doctor 
 
 i don't need no doctor 
 i don't need no doctor 
 i don't need no doctor 
 
 i don't need no doctor 
 i don't need no doctor 
 and i don't need no doctor 
 i don't need no doctor 
 i don't need no doctor 
 i don't need no doctor 
 for my prescription is the way i feel 
 i love you when i",Soul,,,,,,,"on this magic road ""i'm"" about to lose control 
 oh, ""won't"" you bless my soul 
 
 Oh I don't wanna be here anymore 
 I don't need no doctor 
 
 I don't need no doctor 
 I don't need no doctor 
 
 I don't need no doctor 
 I don't need no doctor 
 I don't need no doctor 
 
 I don't need no doctor 
 I don't need no doctor 
 And I don't need no doctor, 
 I don't need no doctor 
 I don't need no doctor, 
 I don't need no doctor 
 For my prescription is the way I feel 
 I love you when I",7,4,0
,0.427525282437794,1.0,0.4727801116087282,"i believe in roses but only from the heart 
 and if it's not sincere baby 
 maybe you and me 
 and i know you love me 
 to love you 
 i never felt so good 
 i never thought i'd be 
 and i just can't let you go 
 i believe there's a way of a thousand times 
 
 i was a fool for you 
 and i saw my heart 
 i was lost i had a chance 
 but i was a fool 
 i was just a happy guy 
 but i was a fool 
 i was a fool 
 i would have shown a little bit",Soul,,,,,,,"i believe in roses, but only from the heart 
 and if ""it's"" not sincere, baby 
 Maybe you and me 
 And I know you love me 
 To love you 
 I never felt so good 
 I never thought I'd be 
 And I just can't let you go 
 I believe there's a way of a thousand times 
 
 I was a fool for you 
 And I saw my heart 
 I was lost, I had a chance 
 But I was a fool 
 I was just a happy guy 
 But I was a fool 
 I was a fool 
 I would have shown a little bit",7,7,1
,0.3032402731031124,0.967917462902223,0.4172492559871603,"she's a super lady 
 she is too much 
 wish i could make her mine 
 she's a heartbreaker awakened of the world 
 but he's all about her money 
 and all the world was gonna have 
 but she didn't have a girl 
 and she was the man that he was 
 but she didn't have no man 
 she was just a lie 
 she said she didn’t have no man 
 raised her kids the very best she can 
 she was loving me 
 she told me she was all alone 
 said at home she didn’t have no phone 
 holding her to blame 
 she said she",Soul,,,,,,,"""she's"" a super lady 
 she is too much 
 wish i could make her mine 
 She's a heartbreaker Awakened of the world 
 But he's all about her money 
 And all the world was gonna have 
 But she didn't have a girl 
 And she was the man that he was 
 But she didn't have no man 
 She was just a lie 
 She said she didn’t have no man 
 Raised her kids the very best she can 
 (She was loving me) 
 She told me she was all alone 
 Said at home she didn’t have no phone 
 (Holding her to blame) 
 She said she",7,7,1
,0.3475657507955548,1.0,0.4528235963896952,"through the mirror of my mind 
 time after time 
 i see reflections of you 
 i'm waiting for you to see 
 i'm ready to ride to you 
 
 i can't go back to you 
 i can't tell you that i'll be around 
 i will be only you 
 if i find my love to you 
 i will be a fool for you 
 
 i will be your man 
 i'll be your shelter i will be your man 
 destiny this world is a man's world 
 without a love letter a river 
 this is a man's world 
 for a love that's real 
 and i",Soul,,,,,,,"through the mirror of my mind 
 time after time 
 i see reflections of you 
 I'm waiting for you to see 
 I'm ready to ride, to you 
 
 I can't go back to you 
 I can't tell you that I'll be around 
 I will be only you 
 If I find my love to you 
 I will be a fool for you 
 
 I will be your man 
 I'll be your shelter I will be your man 
 Destiny, this world is a man's world 
 Without a love letter, a river 
 This is a man's world 
 For a love that's real 
 And I",7,7,1
,0.546346122024824,1.0,0.5015894955646776,"whenever you kiss 
 i worry and wonder 
 your lips maybe near 
 but where can make me feel this way 
 i will be there 
 
 i believe i can be 
 
 if you were there you'd be mine 
 and i need you to know 
 that i want you to know 
 i want to know 
 
 i want to say i love you 
 just like i want you to know 
 i want to know 
 i want to know 
 
 i want to know 
 i want to know 
 i want to know 
 i want to know 
 i want to know 
",Soul,,,,,,,"whenever you kiss 
 i worry and wonder 
 your lips maybe near 
 but where can make me feel this way 
 I will be there 
 
 I believe I can be 
 
 If you were there you'd be mine 
 And I need you to know 
 That I want you to know 
 I want to know 
 
 I want to say I love you 
 Just like I want you to know 
 I want to know 
 I want to know 
 
 I want to know 
 I want to know 
 I want to know 
 I want to know 
 I want to know 
",7,7,1
,0.7732450145367984,0.9895318321725568,0.5246990728508925,"as around the sun the earth knows she's revolving 
 and the rosebuds know to bloom and make me feel 
 can you make me feel 
 can make you make me feel 
 and make me feel like a natural woman 
 i wanna say it one more time 
 oh i wanna be your man 
 i wanna be with you 
 i wanna be with you 
 i wanna be with you 
 i wanna be with you 
 i wanna be with you 
 i wanna be with you 
 i wanna be with you 
 i wanna be with you 
 i wanna be with you 
 i wanna be with",Soul,,,,,,,"as around the sun the earth knows ""she's"" revolving 
 and the rosebuds know to bloom and make me feel 
 Can you make me feel 
 Can make you make me feel 
 And make me feel like a natural woman 
 I wanna say it one more time 
 Oh, I wanna be your man 
 I wanna be with you 
 I wanna be with you 
 I wanna be with you 
 I wanna be with you 
 I wanna be with you 
 I wanna be with you 
 I wanna be with you 
 I wanna be with you 
 I wanna be with you 
 I wanna be with",7,7,1
,0.5799408670323093,1.0,0.4800841299119986,"think of me as your soldier 
 the man whose life is for you 
 and your love enchanted 
 so i must behave you 
 the way you hug me 
 and i know that i can see 
 is i feel like i wanna be 
 i wanna be with you 
 i wanna be with you 
 i wanna be with you 
 i wanna be i wanna be i wanna be 
 i wanna be with you 
 i wanna be i wanna be i wanna be 
 i wanna be with you 
 i wanna be with you 
 i wanna be with you 
 
 i wanna be with you",Soul,,,,,,,"think of me as your soldier 
 the man whose life is for you 
 and your love enchanted 
 So I must behave you 
 The way you hug me 
 And I know that I can see 
 Is I feel like I wanna be 
 I wanna be with you 
 I wanna be with you 
 I wanna be with you 
 I wanna be, I wanna be, I wanna be 
 I wanna be with you 
 I wanna be, I wanna be, I wanna be 
 I wanna be with you 
 I wanna be with you 
 I wanna be with you 
 
 I wanna be with you",7,7,1
,0.7973622571704594,1.0,0.5254258526372884,"talk to me talk to me 
 darling i love the things you say 
 talk to me 
 
 i love the way you do it 
 shake it to me 
 sock it to me 
 sock it to me 
 sock it to me 
 sock it to me 
 sock it to me 
 sock it to me 
 sock it to me 
 sock it to me 
 sock it to me 
 sock it to me 
 sock it to me 
 sock it to me sock it to me 
 sock it to me 
 sock it to me sock it to me 
 sock it to me 
",Soul,,,,,,,"talk to me talk to me 
 darling i love the things you say 
 talk to me 
 
 I love the way you do it 
 Shake it to me 
 Sock it to me 
 Sock it to me 
 Sock it to me 
 Sock it to me 
 Sock it to me 
 Sock it to me 
 Sock it to me 
 Sock it to me 
 Sock it to me 
 Sock it to me 
 Sock it to me 
 Sock it to me, sock it to me 
 Sock it to me 
 Sock it to me, sock it to me 
 Sock it to me 
",7,7,1
,0.3400265359144725,1.0,0.4797238389509449,"a cigarette that 
 bears a lipstick's traces 
 an airline ticket 
 to romantic places to have a fit 
 
 we have a problem in the game 
 but you can't get into my heart 
 and you can't take another time 
 when you don't know what i see 
 if you don't get your hands on your door 
 don't you know i don't know what i want to do 
 can't you hear me yeah 
 each day you say you love me baby 
 and i wonder if you love me honey you love me 
 and i know it's love 
 and i can't believe that i can see",Soul,,,,,,,"a cigarette that 
 bears a ""lipstick's"" traces 
 an airline ticket 
 to romantic places to have a fit 
 
 We have a problem in the game 
 But you can't get into my heart 
 And you can't take another time 
 When you don't know what I see 
 If you don't get your hands on your door 
 Don't you know I don't know what I want to do 
 Can't you hear me, yeah 
 Each day, you say you love me, baby 
 And I wonder if you love me, honey, you love me 
 And I know it's love 
 And I can't believe that I can see",7,7,1
,0.4645905632502878,1.0,0.4856958654344837,"so in love sad as could be 
 'cause her pretty face got the best of me 
 and now we'll just go on and go and go 
 
 but i won't let you go 
 holding my troubles away 
 i can't let you go 
 i can't let you go 
 i can't let go 
 oh i can't let you go 
 i can't let i can't let you go 
 i can't let go 
 i once had your lovin' baby 
 and i can't let go 
 i once had your lovin' baby 
 and i can't let go 
 i once had your lovin' baby 
 and i can't",Soul,,,,,,,"so in love, sad as could be 
 ""'cause"" her pretty face got the best of me 
 And now we'll just go on and go and go 
 
 But I won't let you go 
 Holding my troubles away 
 I can't let you go 
 I can't let you go 
 I can't let go 
 Oh, I can't let you go 
 I can't let, I can't let you go 
 I can't let go 
 I once had your lovin', baby 
 And I can't let go 
 I once had your lovin', baby 
 And I can't let go 
 I once had your lovin', baby 
 And I can't",7,7,1
,0.3768179955450974,1.0,0.4917197144917076,"ole man trouble leave me alone 
 go find you someone else to pick on 
 that's why i got to know 
 that i'm feeling a little bit of 
 
 yeah yeah yeah yeah 
 
 get the funk 
 and the sky 
 you got the grit 
 and the moonlight of the time 
 that i know i can't go back 
 i wanna help it 
 i can't help it if i wanted to 
 i wouldn't help it even if i could 
 i can't help it can't it can't take it 
 and it must be a fool 
 
 i know you don't know how i feel 
",Soul,,,,,,,"ole man trouble, leave me alone 
 go find you someone else to pick on 
 That's why I got to know 
 That I'm feeling a little bit of 
 
 Yeah, yeah, yeah, yeah 
 
 Get the funk, 
 And the sky) 
 You got the grit 
 And the moonlight of the time 
 That I know I can't go back 
 I wanna help it 
 I can't help it if I wanted to 
 I wouldn't help it even if I could 
 I can't help it, can't it can't take it 
 And it must be a fool 
 
 I know you don't know how I feel 
",7,7,1
,0.0,1.0,0.5087964165127556,"say you wanna be loved 
 but you won't let me love you 
 say you know 
 i am the one to be 
 and i know i can lose you 
 and all the guys i've got to do 
 
 boy and she feels so good 
 
 
 i want to be thrilled 
 i want to be loved with you 
 i want to be with you 
 i want to be with you 
 i want to be with you 
 i want to be with you 
 i want to be with you 
 i want to be with you 
 i want to be with you 
 i",Soul,,,,,,,"say you wanna be loved 
 but you ""won't"" let me love you 
 say you know 
 I am the one to be 
 And I know I can lose you 
 And all the guys I've got to do 
 
 Boy and she feels so good 
 
 
 I want to be thrilled 
 I want to be loved with you 
 I want to be with you 
 I want to be with you 
 I want to be with you 
 I want to be with you 
 I want to be with you 
 I want to be with you 
 I want to be with you 
 I",7,7,1
,0.4105750384511437,1.0,0.511637306171503,"clap your hands stomp your feet swing on the vine in the jungle brother check out my head 
 you can make me feel so alive 
 
 when i see you out of my mind 
 i don't know why i love you 
 and i never thought that i could write 
 'cause i believe in you 
 
 i believe in you 
 and you know that you made me feel so good 
 you made me feel love 
 like i've never felt love before 
 
 you made me feel love 
 like i've never felt love 
 
 if you don't love me 
 if you do not love me",Soul,,,,,,,"clap your hands, stomp your feet, swing on the vine in the jungle brother, check out my head 
 You can make me feel so alive 
 
 When I see you out of my mind 
 I don't know why I love you 
 And I never thought that I could write 
 'Cause I believe in you 
 
 I believe in you 
 And you know that you made me feel so good 
 You made me feel love 
 Like I've never felt love before 
 
 You made me feel love 
 Like I've never felt love 
 
 If you don't love me 
 If you do not love me",7,4,0
,0.6504752483171089,1.0,0.5220480042894957,"you make a man just wanna change his mind 
 everything you do 
 you sent down jimmy 
 and i want to spend 
 
 i'm all alone 
 sexual healing 
 i want to sing 
 i want to be your man 
 i want to be your man 
 i want to be your man 
 i need some love to be your man 
 i want to be your man 
 i want to be your man 
 i want to be your man 
 i want to be your man 
 i want to be your man 
 i want to be your man 
 i want to be your man",Soul,,,,,,,"you make a man just wanna change his mind 
 everything you do 
 you sent down, Jimmy 
 And I want to spend 
 
 I'm all alone 
 Sexual Healing 
 I want to sing 
 I want to be your man 
 I want to be your man 
 I want to be your man 
 I need some love to be your man 
 I want to be your man 
 I want to be your man 
 I want to be your man 
 I want to be your man 
 I want to be your man 
 I want to be your man 
 I want to be your man",7,7,1
,0.3931909419129034,1.0,0.5021232265064682,"how many times baby have you heard people say that that nothing good comes easy 
 i know that you would never stop 
 and i said i can't believe that i would be 
 
 and i know i know i know that i know that i love you baby 
 i love you any ole way no one can you tell you so 
 i don't know what i need 
 
 i need you here 
 and i'm gonna make you love me 
 i can't let you go 
 don't you know that i'm in love 
 still in love in love 
 i just can't get enough 
 i can't stand",Soul,,,,,,,"how many times baby have you heard people say, that... that nothing good comes easy 
 I know that you would never stop 
 And I said I can't believe that I would be 
 
 And I know, I know I know that I know that I love you, baby 
 I love you any ole way, no one can you tell you so) 
 I don't know what I need 
 
 I need you here 
 And I'm gonna make you love me 
 I can't let you go 
 Don't you know that I'm in love 
 (Still in love, in love 
 I just can't get enough 
 I can't stand",7,7,1
,0.6112734372331909,1.0,0.4880441177169493,"come over here sweetie 
 i really wanna talk to you for a few more moments 
 took me baby 
 while i can't forget you 
 i don't want you 
 it's gotta be 
 
 i can't stand it 
 i can't stand it 
 i can't stand it 
 can't stand it baby 
 oh baby 
 i got to do it 
 i got a feelin' on me 
 i got it on the ground 
 i got it for some time 
 i got it 
 i got it 
 i got it 
 i got it 
 i got it 
 i got it 
 i got it 
 i",Soul,,,,,,,"come over here, sweetie 
 i really wanna talk to you for a few more moments, 
 Took me, baby 
 While I can't forget you 
 I don't want you 
 It's gotta be 
 
 I can't stand it 
 I can't stand it 
 I can't stand it 
 Can't stand it, baby 
 Oh, baby 
 I got to do it 
 I got a feelin' on me 
 I got it on the ground 
 I got it for some time 
 I got it 
 I got it 
 I got it 
 I got it 
 I got it 
 I got it 
 I got it 
 I",7,7,1
,0.4172325763033583,1.0,0.5098686712463978,"i need you here beside me 
 to chase the night away 
 i need your arms to make me blue 
 
 oh she’s cooling me back 
 
 i know you cheated 
 
 i didn't know 
 
 i know that i didn't mean a thing 
 
 i don't know what to do 
 i don't care what they say 
 but i don't care what they think 
 and i don't know 
 that i can't let go 
 
 i can't let go 
 i can't let go 
 i once had your lovin' baby 
 and i can't let go 
 i once had your lovin' baby 
 and",Soul,,,,,,,"i need you here beside me 
 to chase the night away 
 i need your arms to make me blue 
 
 Oh, she’s cooling me back 
 
 I know you cheated 
 
 I didn't know 
 
 I know that I didn't mean a thing 
 
 I don't know what to do 
 I don't care what they say.. 
 But I don't care what they think, 
 And I don't know 
 That I can't let go 
 
 I can't let go 
 I can't let go 
 I once had your lovin', baby 
 And I can't let go 
 I once had your lovin', baby 
 And",7,7,1
